class_index,category_id,species_name,precision,recall,f1,support,correct_predictions
29,653,Rasahus hamatus,0.8571428571428571,0.6,0.7058823529411765,10,6
30,685,Bombus fervidus,0.5,0.6,0.5454545454545454,10,6
31,711,Xylocopa micans,0.4,0.4,0.4,10,4
32,722,Bicyrtes quadrifasciatus,0.75,0.6,0.6666666666666666,10,6
33,727,Amphibolips confluenta,0.8333333333333334,0.5,0.625,10,5
34,750,Camponotus sericeiventris,0.35714285714285715,0.5,0.4166666666666667,10,5
35,757,Liometopum occidentale,0.5833333333333334,0.7,0.6363636363636364,10,7
36,771,Veromessor pergandei,0.5882352941176471,1.0,0.7407407407407407,10,10
37,821,Pachodynerus erynnis,0.5,0.3,0.375,10,3
38,828,Polistes chinensis,0.5,0.4,0.4444444444444444,10,4
39,832,Polistes exclamans,0.4,0.2,0.26666666666666666,10,2
40,887,Euchromius ocellea,0.8,0.8,0.8,10,8
41,916,Palpita vitrealis,0.75,0.9,0.8181818181818182,10,9
42,931,Pyrausta inornatalis,0.75,0.6,0.6666666666666666,10,6
43,936,Pyrausta tyralis,0.7142857142857143,0.5,0.5882352941176471,10,5
44,949,Urola nivalis,1.0,0.9,0.9473684210526315,10,9
45,958,Oreta rosea,1.0,1.0,1.0,10,10
46,960,Thyatira batis,0.8,0.8,0.8,10,8
47,964,Allotria elonympha,0.7,0.7,0.7,10,7
48,993,Calliteara pudibunda,1.0,0.7,0.8235294117647058,10,7
49,998,Catocala ilia,1.0,0.5,0.6666666666666666,10,5
50,1040,Halysidota harrisii,0.9,0.9,0.9,10,9
51,1049,Hypena madefactalis,0.6363636363636364,0.7,0.6666666666666666,10,7
52,1084,Mocis latipes,0.8,0.4,0.5333333333333333,10,4
53,1104,Parallelia bistriaris,0.7,0.7,0.7,10,7
54,1113,Plusiodonta compressipalpis,0.5454545454545454,0.6,0.5714285714285714,10,6
55,1122,Sphrageidus similis,0.75,0.6,0.6666666666666666,10,6
56,1127,Spilosoma virginica,0.8,0.4,0.5333333333333333,10,4
57,1133,Utetheisa ornatrix,0.75,0.6,0.6666666666666666,10,6
58,1137,Zale horrida,1.0,1.0,1.0,10,10
59,1139,Zale minerea,0.875,0.7,0.7777777777777778,10,7
60,1146,Dichomeris flavocostella,0.6923076923076923,0.9,0.782608695652174,10,9
61,1160,Campaea perlata,0.7777777777777778,0.7,0.7368421052631579,10,7
62,1163,Caripeta piniata,0.9090909090909091,1.0,0.9523809523809523,10,10
63,1169,Chloroclystis filata,0.6363636363636364,0.7,0.6666666666666666,10,7
64,1188,Didymoctenia exsuperata,0.6666666666666666,0.6,0.631578947368421,10,6
65,1193,Disclisioprocta stellata,0.7777777777777778,0.7,0.7368421052631579,10,7
66,1200,Ectropis crepuscularia,0.7777777777777778,0.7,0.7368421052631579,10,7
67,1232,Hyposidra talaca,0.7142857142857143,0.5,0.5882352941176471,10,5
68,1235,Idaea degeneraria,0.6363636363636364,0.7,0.6666666666666666,10,7
69,1290,Phrissogonus laticostata,0.6666666666666666,0.4,0.5,10,4
70,1291,Plagodis alcoolaria,0.9090909090909091,1.0,0.9523809523809523,10,10
71,1307,Scopula rubraria,0.7777777777777778,0.7,0.7368421052631579,10,7
72,1312,Synchlora aerata,0.8333333333333334,1.0,0.9090909090909091,10,10
73,1343,Burnsius communis,0.7777777777777778,0.7,0.7368421052631579,10,7
74,1389,Pelopidas mathias,0.5833333333333334,0.7,0.6363636363636364,10,7
75,1403,Thorybes bathyllus,0.75,0.9,0.8181818181818182,10,9
76,1424,Tolype velleda,1.0,0.7,0.8235294117647058,10,7
77,1489,Jamides bochus,0.7,0.7,0.7,10,7
78,1512,Parrhasius m-album,0.7,0.7,0.7,10,7
79,1519,Polyommatus coridon,0.8571428571428571,0.6,0.7058823529411765,10,6
80,1528,Satyrium edwardsii,0.6666666666666666,0.4,0.5,10,4
81,1530,Satyrium liparops,0.8,0.8,0.8,10,8
82,1535,Strymon istapa,0.75,0.9,0.8181818181818182,10,9
83,1545,Megalopyge opercularis,0.75,0.9,0.8181818181818182,10,9
84,1584,Autographa gamma,0.4444444444444444,0.4,0.42105263157894735,10,4
85,1588,Callopistria cordata,1.0,1.0,1.0,10,10
86,1604,Cosmia calami,0.875,0.7,0.7777777777777778,10,7
87,1612,Deltote pygarga,0.5333333333333333,0.8,0.64,10,8
88,1638,Ichneutica mutans,0.5,0.8,0.6153846153846154,10,8
89,1654,Marimatha nigrofimbria,0.6923076923076923,0.9,0.782608695652174,10,9
90,1674,Orthosia gothica,0.5555555555555556,0.5,0.5263157894736842,10,5
91,1679,Papaipema inquaesita,0.75,0.9,0.8181818181818182,10,9
92,1684,Phlogophora periculosa,0.875,0.7,0.7777777777777778,10,7
93,1697,Psychomorpha epimenis,0.9090909090909091,1.0,0.9523809523809523,10,10
94,1743,Macrurocampa marthesia,0.7142857142857143,0.5,0.5882352941176471,10,5
95,1753,Pheosidea elegans,0.7692307692307693,1.0,0.8695652173913043,10,10
96,1771,Aglais urticae,1.0,0.8,0.8888888888888888,10,8
97,1776,Anartia fatima,0.6666666666666666,0.4,0.5,10,4
98,1790,Asterocampa clyton,0.5714285714285714,0.4,0.47058823529411764,10,4
99,1796,Boloria chariclea,0.6666666666666666,0.6,0.631578947368421,10,6
100,1824,Cyllopsis gemma,1.0,0.7,0.8235294117647058,10,7
101,1827,Danaus eresimus,1.0,1.0,1.0,10,10
102,1832,Danaus plexippus,0.7142857142857143,0.5,0.5882352941176471,10,5
103,1876,Historis odius,0.6363636363636364,0.7,0.6666666666666666,10,7
104,1889,Junonia lemonias,0.7142857142857143,0.5,0.5882352941176471,10,5
105,1891,Junonia oenone,1.0,0.5,0.6666666666666666,10,5
106,1894,Junonia villida,1.0,0.4,0.5714285714285714,10,4
107,1964,Pyronia cecilia,0.6666666666666666,0.8,0.7272727272727273,10,8
108,1982,Tisiphone abeona,0.9,0.9,0.9,10,9
109,2041,Parnassius smintheus,0.8888888888888888,0.8,0.8421052631578947,10,8
110,2045,Abaeis nicippe,0.6666666666666666,0.4,0.5,10,4
111,2060,Catopsilia pomona,0.8888888888888888,0.8,0.8421052631578947,10,8
112,2085,Mylothris agathina,0.6,0.9,0.72,10,9
113,2088,Pareronia hippia,0.8181818181818182,0.9,0.8571428571428571,10,9
114,2103,Pyrisitia lisa,0.6666666666666666,0.6,0.631578947368421,10,6
115,2143,Hamearis lucina,0.7,0.7,0.7,10,7
116,2144,Melanis cephise,1.0,1.0,1.0,10,10
117,2167,Saturnia pyri,0.7777777777777778,0.7,0.7368421052631579,10,7
118,2170,Synanthedon acerni,0.7777777777777778,0.7,0.7368421052631579,10,7
119,2200,Hyles gallii,0.5714285714285714,0.4,0.47058823529411764,10,4
120,2266,Syricoris lacunana,0.875,0.7,0.7777777777777778,10,7
121,2286,Pseudomantis albofimbriata,0.25,0.2,0.2222222222222222,10,2
122,2287,Stagmomantis carolina,0.25,0.1,0.14285714285714285,10,1
123,2296,Corydalus cornutus,1.0,0.6,0.75,10,6
124,2340,Agriocnemis femina,0.8333333333333334,1.0,0.9090909090909091,10,10
125,2414,Epitheca princeps,0.625,0.5,0.5555555555555556,10,5
126,2426,Dromogomphus spoliatus,0.7777777777777778,0.7,0.7368421052631579,10,7
127,2442,Stylogomphus albistylus,0.3333333333333333,0.3,0.3157894736842105,10,3
128,2504,Libellula axilena,0.5,0.4,0.4444444444444444,10,4
129,2532,Orthetrum brunneum,0.375,0.3,0.3333333333333333,10,3
130,2536,Orthetrum chrysostigma,0.42857142857142855,0.3,0.35294117647058826,10,3
131,2546,Pachydiplax longipennis,0.5,0.3,0.375,10,3
132,2547,Palpopleura lucia,0.8,0.8,0.8,10,8
133,2579,Tramea lacerata,0.75,0.3,0.42857142857142855,10,3
134,2584,Trithemis festiva,0.7,0.7,0.7,10,7
135,2591,Tachopteryx thoreyi,0.5555555555555556,0.5,0.5263157894736842,10,5
136,2608,Chrysochraon dispar,0.5384615384615384,0.7,0.6086956521739131,10,7
137,2615,Leptysma marginicollis,0.875,0.7,0.7777777777777778,10,7
138,2621,Mermiria bivittata,0.5833333333333334,0.7,0.6363636363636364,10,7
139,2646,Gryllus campestris,0.5,0.5,0.5,10,5
140,2647,Gryllus pennsylvanicus,0.375,0.3,0.3333333333333333,10,3
141,2662,Tropidacris collaris,0.6,0.6,0.6,10,6
142,2664,Anabrus simplex,0.7,0.7,0.7,10,7
143,2677,Neoconocephalus triops,0.5,0.5,0.5,10,5
144,2697,Cerastipsocus venosus,0.5,0.5,0.5,10,5
145,2705,Cancer irroratus,0.6363636363636364,0.7,0.6666666666666666,10,7
146,2724,Leptuca pugilator,0.4117647058823529,0.7,0.5185185185185185,10,7
147,2780,Megalops atlanticus,0.8,0.8,0.8,10,8
148,2803,Lepomis gulosus,0.75,0.9,0.8181818181818182,10,9
149,2851,Schuettea scalaripinnis,0.8888888888888888,0.8,0.8421052631578947,10,8
150,2900,Oncorhynchus mykiss,0.5714285714285714,0.8,0.6666666666666666,10,8
151,2925,Dicotylichthys punctulatus,0.7692307692307693,1.0,0.8695652173913043,10,10
152,2927,Diodon hystrix,0.6363636363636364,0.7,0.6666666666666666,10,7
153,2938,Tetractenos glaber,0.6,0.9,0.72,10,9
154,3006,Hyperolius marmoratus,0.5,0.4,0.4444444444444444,10,4
155,3044,Rana draytonii,0.2727272727272727,0.3,0.2857142857142857,10,3
156,3111,Accipiter badius,0.3,0.3,0.3,10,3
157,3114,Accipiter nisus,0.6666666666666666,0.2,0.3076923076923077,10,2
158,3116,Accipiter trivirgatus,0.4444444444444444,0.4,0.42105263157894735,10,4
159,3119,Aquila chrysaetos,0.3333333333333333,0.3,0.3157894736842105,10,3
160,3139,Chondrohierax uncinatus,0.4166666666666667,0.5,0.45454545454545453,10,5
161,3143,Circus approximans,0.5,0.5,0.5,10,5
162,3150,Elanus axillaris,0.38461538461538464,0.5,0.43478260869565216,10,5
163,3164,Haliastur indus,0.5,0.8,0.6153846153846154,10,8
164,3228,Branta leucopsis,0.5,0.7,0.5833333333333334,10,7
165,3257,Melanitta deglandi,0.5714285714285714,0.8,0.6666666666666666,10,8
166,3258,Melanitta perspicillata,0.3333333333333333,0.4,0.36363636363636365,10,4
167,3262,Netta peposaca,0.8,0.8,0.8,10,8
168,3269,Spatula cyanoptera,1.0,0.9,0.9473684210526315,10,9
169,3295,Nyctibius griseus,0.6666666666666666,0.8,0.7272727272727273,10,8
170,3335,Sarcoramphus papa,0.6363636363636364,0.7,0.6666666666666666,10,7
171,3346,Burhinus grallarius,0.6666666666666666,0.8,0.7272727272727273,10,8
172,3432,Sterna hirundo,0.875,0.7,0.7777777777777778,10,7
173,3441,Himantopus himantopus,0.625,0.5,0.5555555555555556,10,5
174,3443,Himantopus mexicanus,0.7142857142857143,0.5,0.5882352941176471,10,5
175,3450,Arenaria melanocephala,0.4,0.4,0.4,10,4
176,3456,Calidris canutus,0.4666666666666667,0.7,0.56,10,7
177,3470,Calidris virgata,0.5454545454545454,0.6,0.5714285714285714,10,6
178,3483,Phalaropus fulicarius,0.36363636363636365,0.4,0.38095238095238093,10,4
179,3492,Tringa melanoleuca,0.4,0.4,0.4,10,4
180,3501,Anastomus oscitans,0.6,0.3,0.4,10,3
181,3502,Ciconia ciconia,0.8333333333333334,0.5,0.625,10,5
182,3510,Mycteria leucocephala,1.0,0.5,0.6666666666666666,10,5
183,3527,Patagioenas cayennensis,0.5,0.3,0.375,10,3
184,3566,Coracias garrulus,0.46153846153846156,0.6,0.5217391304347826,10,6
185,3582,Coccyzus americanus,0.4444444444444444,0.4,0.42105263157894735,10,4
186,3593,Caracara plancus,0.6363636363636364,0.7,0.6666666666666666,10,7
187,3598,Falco mexicanus,0.4,0.2,0.26666666666666666,10,2
188,3608,Herpetotheres cachinnans,0.625,0.5,0.5555555555555556,10,5
189,3611,Galbula ruficauda,0.7,0.7,0.7,10,7
190,3644,Gavia stellata,0.75,0.6,0.6666666666666666,10,6
191,3652,Amaurornis phoenicurus,0.625,0.5,0.5555555555555556,10,5
192,3657,Fulica armillata,0.6363636363636364,0.7,0.6666666666666666,10,7
193,3680,Gerygone igata,0.2857142857142857,0.4,0.3333333333333333,10,4
194,3681,Sericornis frontalis,0.4375,0.7,0.5384615384615384,10,7
195,3728,Certhia americana,0.46153846153846156,0.6,0.5217391304347826,10,6
196,3733,Cisticola exilis,0.5555555555555556,0.5,0.5263157894736842,10,5
197,3750,Corvus caurinus,0.75,0.6,0.6666666666666666,10,6
198,3752,Corvus cornix,0.375,0.3,0.3333333333333333,10,3
199,3770,Nucifraga caryocatactes,0.3,0.3,0.3,10,3
200,3811,Carpodacus sibiricus,0.5714285714285714,0.8,0.6666666666666666,10,8
201,3814,Coccothraustes coccothraustes,0.4,0.6,0.48,10,6
202,3848,Hirundo neoxena,0.2727272727272727,0.3,0.2857142857142857,10,3
203,3853,Petrochelidon pyrrhonota,0.3,0.3,0.3,10,3
204,3872,Dives dives,0.6363636363636364,0.7,0.6666666666666666,10,7
205,3878,Icterus chrysater,0.5714285714285714,0.8,0.6666666666666666,10,8
206,3899,Quiscalus mexicanus,0.42857142857142855,0.3,0.35294117647058826,10,3
207,3910,Lanius excubitor,0.6,0.6,0.6,10,6
208,3923,Acanthorhynchus tenuirostris,0.75,0.6,0.6666666666666666,10,6
209,3946,Oreoscoptes montanus,0.8,0.8,0.8,10,8
210,3981,Luscinia luscinia,0.5,0.5,0.5,10,5
211,4002,Aethopyga siparaja,0.7142857142857143,0.5,0.5882352941176471,10,5
212,4010,Cinnyris jugularis,0.375,0.3,0.3333333333333333,10,3
213,4011,Hedydipna collaris,0.3,0.3,0.3,10,3
214,4012,Leptocoma zeylonica,0.625,0.5,0.5555555555555556,10,5
215,4033,Lophophanes cristatus,0.7142857142857143,0.5,0.5882352941176471,10,5
216,4040,Poecile hudsonicus,0.3,0.3,0.3,10,3
217,4061,Parkesia motacilla,0.5,0.4,0.4444444444444444,10,4
218,4065,Setophaga americana,0.4444444444444444,0.4,0.42105263157894735,10,4
219,4073,Setophaga dominica,0.625,0.5,0.5555555555555556,10,5
220,4088,Setophaga virens,0.625,0.5,0.5555555555555556,10,5
221,4092,Ammodramus savannarum,0.6363636363636364,0.7,0.6666666666666666,10,7
222,4114,Peucaea carpalis,0.6666666666666666,0.6,0.631578947368421,10,6
223,4119,Pipilo maculatus,0.5,0.8,0.6153846153846154,10,8
224,4173,Pycnonotus goiavier,0.375,0.3,0.3333333333333333,10,3
225,4272,Myadestes townsendi,0.4,0.4,0.4,10,4
226,4279,Turdus fuscater,0.5555555555555556,0.5,0.5263157894736842,10,5
227,4291,Turdus viscivorus,0.375,0.3,0.3333333333333333,10,3
228,4304,Empidonax occidentalis,0.1,0.1,0.1,10,1
229,4315,Myiarchus tuberculifer,0.4444444444444444,0.4,0.42105263157894735,10,4
230,4325,Sayornis saya,0.7142857142857143,0.5,0.5882352941176471,10,5
231,4333,Tyrannus savana,0.45454545454545453,0.5,0.47619047619047616,10,5
232,4339,Vireo bellii,0.25,0.3,0.2727272727272727,10,3
233,4342,Vireo flavoviridis,0.1,0.1,0.1,10,1
234,4345,Vireo huttoni,0.8,0.4,0.5333333333333333,10,4
235,4349,Vireo solitarius,0.23529411764705882,0.4,0.2962962962962963,10,4
236,4351,Zosterops lateralis,0.5,0.2,0.2857142857142857,10,2
237,4371,Butorides virescens,0.5,0.2,0.2857142857142857,10,2
238,4374,Egretta garzetta,0.6666666666666666,0.6,0.631578947368421,10,6
239,4386,Nycticorax nycticorax,0.4444444444444444,0.4,0.42105263157894735,10,4
240,4422,Psilopogon haemacephalus,0.5,0.5,0.5,10,5
241,4462,Picus viridis,0.5555555555555556,0.5,0.5263157894736842,10,5
242,4506,Ara ararauna,0.8,0.4,0.5333333333333333,10,4
243,4533,Trichoglossus moluccanus,0.6666666666666666,0.8,0.7272727272727273,10,8
244,4552,Glaucidium gnoma,1.0,0.6,0.75,10,6
245,4554,Megascops choliba,0.5,0.5,0.5,10,5
246,4557,Strix aluco,0.6666666666666666,0.2,0.3076923076923077,10,2
247,4562,Tyto alba,0.25,0.2,0.2222222222222222,10,2
248,4563,Struthio camelus,0.8571428571428571,0.6,0.7058823529411765,10,6
249,4564,Anhinga anhinga,0.75,0.6,0.6666666666666666,10,6
250,4573,Phalacrocorax aristotelis,0.7,0.7,0.7,10,7
251,4616,Aepyceros melampus,0.8888888888888888,0.8,0.8421052631578947,10,8
252,4649,Cervus canadensis,0.8,0.8,0.8,10,8
253,4669,Canis familiaris,0.375,0.3,0.3333333333333333,10,3
254,4673,Lycalopex culpaeus,0.6666666666666666,0.8,0.7272727272727273,10,8
255,4700,Mustela nivalis,0.75,0.6,0.6666666666666666,10,6
256,4741,Trichosurus vulpecula,0.6666666666666666,0.4,0.5,10,4
257,4803,Ondatra zibethicus,0.6363636363636364,0.7,0.6666666666666666,10,7
258,4808,Myocastor coypus,0.6,0.6,0.6,10,6
259,4844,Sciurus carolinensis,0.3333333333333333,0.3,0.3157894736842105,10,3
260,4861,Crocodylus acutus,0.6153846153846154,0.8,0.6956521739130435,10,8
261,4889,Charina bottae,0.5833333333333334,0.7,0.6363636363636364,10,7
262,4905,Dendrelaphis punctulatus,0.46153846153846156,0.6,0.5217391304347826,10,6
263,4915,Hypsiglena jani,0.6153846153846154,0.8,0.6956521739130435,10,8
264,4920,Lampropeltis gentilis,0.8181818181818182,0.9,0.8571428571428571,10,9
265,4930,Masticophis mentovarius,0.5714285714285714,0.4,0.47058823529411764,10,4
266,4956,Regina septemvittata,0.36363636363636365,0.4,0.38095238095238093,10,4
267,4978,Cordylus niger,0.625,0.5,0.5555555555555556,10,5
268,5000,Christinus marmoratus,0.6,0.6,0.6,10,6
269,5038,Phrynosoma hernandesi,0.4,0.8,0.5333333333333333,10,8
270,5050,Sceloporus jarrovii,0.5714285714285714,0.8,0.6666666666666666,10,8
271,5067,Tarentola mauritanica,0.5,0.6,0.5454545454545454,10,6
272,5085,Trachylepis margaritifera,0.875,0.7,0.7777777777777778,10,7
273,5107,Agkistrodon contortrix,0.375,0.3,0.3333333333333333,10,3
274,5138,Clemmys guttata,0.875,0.7,0.7777777777777778,10,7
275,5139,Emydoidea blandingii,0.5833333333333334,0.7,0.6363636363636364,10,7
276,5143,Graptemys ouachitensis,0.4,0.4,0.4,10,4
277,5147,Pseudemys nelsoni,0.6,0.6,0.6,10,6
278,5155,Mauremys leprosa,0.3333333333333333,0.2,0.25,10,2
279,5168,Testudo graeca,0.8181818181818182,0.9,0.8571428571428571,10,9
280,5180,Isactinia olivacea,0.7272727272727273,0.8,0.7619047619047619,10,8
281,5183,Urticina grebelnyi,0.8888888888888888,0.8,0.8421052631578947,10,8
282,5279,Cominella adspersa,0.6923076923076923,0.9,0.782608695652174,10,9
283,5310,Aphelodoris varia,0.8181818181818182,0.9,0.8571428571428571,10,9
284,5313,Pteraeolidia ianthina,0.8,0.8,0.8,10,8
285,5344,Haplotrema vancouverense,0.8,0.8,0.8,10,8
286,5378,Megastraea undosa,0.5,0.4,0.4444444444444444,10,4
287,5409,Flavopunctelia flaventior,0.75,0.6,0.6666666666666666,10,6
288,5413,Letharia vulpina,0.6923076923076923,0.9,0.782608695652174,10,9
289,5425,Ramalina menziesii,0.625,0.5,0.5555555555555556,10,5
290,5442,Xanthomendoza fallax,0.75,0.9,0.8181818181818182,10,9
291,5464,Urnula craterium,0.6923076923076923,0.9,0.782608695652174,10,9
292,5491,Amanita fulva,0.8,0.8,0.8,10,8
293,5514,Laccaria amethystina,0.8,0.4,0.5333333333333333,10,4
294,5539,Mycena pura,0.7272727272727273,0.8,0.7619047619047619,10,8
295,5559,Volvopluteus gloiocephalus,0.75,0.9,0.8181818181818182,10,9
296,5573,Psathyrella candolleana,0.8181818181818182,0.9,0.8571428571428571,10,9
297,5574,Schizophyllum commune,0.75,0.6,0.6666666666666666,10,6
298,5617,Suillus luteus,0.6666666666666666,0.8,0.7272727272727273,10,8
299,5635,Inonotus obliquus,0.6428571428571429,0.9,0.75,10,9
300,5663,Phaeolus schweinitzii,0.8181818181818182,0.9,0.8571428571428571,10,9
301,5718,Calocera viscosa,0.7692307692307693,1.0,0.8695652173913043,10,10
302,5728,Tremella mesenterica,0.6666666666666666,1.0,0.8,10,10
303,5753,Neckera pennata,0.9,0.9,0.9,10,9
304,5794,Arum italicum,0.6,0.6,0.6,10,6
305,5804,Peltandra virginica,0.38461538461538464,0.5,0.43478260869565216,10,5
306,5820,Triantha glutinosa,0.5714285714285714,0.4,0.47058823529411764,10,4
307,5862,Narcissus poeticus,0.8181818181818182,0.9,0.8571428571428571,10,9
308,5881,Asparagus officinalis,0.38461538461538464,0.5,0.43478260869565216,10,5
309,5925,Ruscus aculeatus,0.7,0.7,0.7,10,7
310,5930,Triteleia hyacinthina,0.7,0.7,0.7,10,7
311,5947,Asphodelus fistulosus,0.7777777777777778,0.7,0.7368421052631579,10,7
312,5967,Iris douglasiana,0.6923076923076923,0.9,0.782608695652174,10,9
313,5974,Iris sibirica,0.625,0.5,0.5555555555555556,10,5
314,5977,Iris versicolor,0.5454545454545454,0.6,0.5714285714285714,10,6
315,6049,Liparis loeselii,0.375,0.6,0.46153846153846156,10,6
316,6054,Neottia nidus-avis,0.6923076923076923,0.9,0.782608695652174,10,9
317,6065,Orchis anthropophora,0.875,0.7,0.7777777777777778,10,7
318,6118,Pontederia cordata,0.7142857142857143,0.5,0.5882352941176471,10,5
319,6126,Gloriosa superba,0.8888888888888888,0.8,0.8421052631578947,10,8
320,6201,Trillium luteum,0.8333333333333334,1.0,0.9090909090909091,10,10
321,6209,Veratrum viride,0.6,0.9,0.72,10,9
322,6211,Ripogonum scandens,0.0,0.0,0.0,10,0
323,6216,Smilax herbacea,0.2222222222222222,0.2,0.21052631578947367,10,2
324,6224,Pandanus tectorius,0.6153846153846154,0.8,0.6956521739130435,10,8
325,6227,Tillandsia recurvata,0.6666666666666666,0.6,0.631578947368421,10,6
326,6252,Carex magellanica,0.5,0.7,0.5833333333333334,10,7
327,6267,Carex squarrosa,0.8571428571428571,0.6,0.7058823529411765,10,6
328,6304,Juncus acutus,0.5625,0.9,0.6923076923076923,10,9
329,6311,Juncus torreyi,0.6923076923076923,0.9,0.782608695652174,10,9
330,6396,Microstegium vimineum,0.6,0.6,0.6,10,6
331,6482,Angelica capitellata,0.75,0.6,0.6666666666666666,10,6
332,6484,Anthriscus caucalis,0.5,0.5,0.5,10,5
333,6528,Pimpinella saxifraga,0.5,0.1,0.16666666666666666,10,1
334,6537,Scandix pecten-veneris,0.5,0.4,0.4444444444444444,10,4
335,6543,Torilis japonica,0.375,0.3,0.3333333333333333,10,3
336,6548,Aralia elata,0.5555555555555556,0.5,0.5263157894736842,10,5
337,6570,Schefflera digitata,0.46153846153846156,0.6,0.5217391304347826,10,6
338,6572,Griselinia littoralis,0.4,0.4,0.4,10,4
339,6592,Achyrachaena mollis,0.7777777777777778,0.7,0.7368421052631579,10,7
340,6596,Adenophyllum porophylloides,0.7,0.7,0.7,10,7
341,6615,Antennaria neglecta,0.4,0.6,0.48,10,6
342,6653,Bellis perennis,0.5333333333333333,0.8,0.64,10,8
343,6658,Bidens frondosa,0.7142857142857143,0.5,0.5882352941176471,10,5
344,6669,Carduus acanthoides,0.6363636363636364,0.7,0.6666666666666666,10,7
345,6691,Chaenactis glabriuscula,0.46153846153846156,0.6,0.5217391304347826,10,6
346,6735,Cyanthillium cinereum,0.8333333333333334,0.5,0.625,10,5
347,6745,Dittrichia graveolens,0.5,0.4,0.4444444444444444,10,4
348,6755,Elephantopus tomentosus,0.7,0.7,0.7,10,7
349,6790,Eupatorium rotundifolium,0.625,0.5,0.5555555555555556,10,5
350,6868,Layia glandulosa,1.0,0.9,0.9473684210526315,10,9
351,6873,Leptosyne maritima,0.6,0.6,0.6,10,6
352,6888,Malacothrix saxatilis,0.9,0.9,0.9,10,9
353,6912,Ozothamnus leptophyllus,0.46153846153846156,0.6,0.5217391304347826,10,6
354,6916,Packera obovata,0.5555555555555556,0.5,0.5263157894736842,10,5
355,6924,Parthenium incanum,0.4444444444444444,0.8,0.5714285714285714,10,8
356,6930,Petasites hybridus,0.8888888888888888,0.8,0.8421052631578947,10,8
357,6932,Peucephyllum schottii,0.8,0.8,0.8,10,8
358,6939,Pityopsis falcata,0.6,0.9,0.72,10,9
359,7007,Solidago speciosa,0.7,0.7,0.7,10,7
360,7019,Symphyotrichum cordifolium,0.38461538461538464,0.5,0.43478260869565216,10,5
361,7041,Tetraneuris linearifolia,0.875,0.7,0.7777777777777778,10,7
362,7043,Thelesperma filifolium,1.0,0.9,0.9473684210526315,10,9
363,7062,Verbesina encelioides,0.6,0.6,0.6,10,6
364,7066,Vernonia gigantea,0.8,0.8,0.8,10,8
365,7119,Scaevola plumieri,0.875,0.7,0.7777777777777778,10,7
366,7123,Nephrophyllidium crista-galli,0.5833333333333334,0.7,0.6363636363636364,10,7
367,7144,Eriodictyon crassifolium,0.5714285714285714,0.4,0.47058823529411764,10,4
368,7149,Hackelia virginiana,0.5555555555555556,0.5,0.5263157894736842,10,5
369,7177,Nemophila heterophylla,0.3076923076923077,0.4,0.34782608695652173,10,4
370,7179,Nemophila menziesii,0.7,0.7,0.7,10,7
371,7238,Cardamine nuttallii,0.6666666666666666,0.6,0.631578947368421,10,6
372,7239,Cardamine pratensis,0.42857142857142855,0.6,0.5,10,6
373,7244,Descurainia sophia,0.3333333333333333,0.3,0.3157894736842105,10,3
374,7260,Lepidium latifolium,0.75,0.6,0.6666666666666666,10,6
375,7350,Cylindropuntia ganderi,0.8,0.8,0.8,10,8
